reg_no,batchcode,lateral,course_ap1,course_ap2,course_ap3,n_reg_no_1,course_ad1,batch_no_1,n_reg_no_2,course_ad2,batch_no_2,n_reg_no_3,course_ad3,batch_no_3,Session,ses_half,already_dip,Centre,USER
YS-N24/59-5900552/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900553/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900554/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900555/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900556/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900557/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900558/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900559/2019,23,L,,,,,,,,,,,,,,A,N,,cic
YS-N24/59-5900560/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900561/2019,25,,ADITA,,,YS-N24/61-5900561/2019,ADITA,35055,,,,,,,,B,Y,,PROMITA
YS-N24/59-5900562/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900563/2019,25,,ADITA,,,YS-N24/61-5900563/2019,ADITA,35051,,,,,,,,B,Y,,saheli
YS-N24/59-5900564/2019,25,,ADITA,,,YS-N24/61-5900564/2019,ADITA,35052,,,,,,,,B,Y,,saheli
YS-N24/59-5900565/2019,23,L,ADFAS,,,YS-N24/61-5900565/2019,ADFAS,33051,,,,,,,,A,N,,PROMITA
YS-N24/59-5900566/2019,22,L,,,,,,,,,,,,,,A,N,,cic
YS-N24/59-5900567/2019,22,L,,,,,,,,,,,,,,A,N,,cic
YS-N24/59-5900568/2019,25,,ADITA,,,YS-N24/61-5900568/2019,ADITA,35054,,,,,,,,B,Y,,saheli
YS-N24/59-5900569/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900570/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900571/2019,25,,ADITA,,,YS-N24/61-5900571/2019,ADITA,35052,,,,,,,,B,Y,,saheli
YS-N24/59-5900572/2019,25,,ADITA,,,YS-N24/61-5900572/2019,ADITA,35051,,,,,,,,B,Y,,saheli
YS-N24/59-5900573/2019,25,,ADITA,,,YS-N24/61-5900573/2019,ADITA,35051,,,,,,,,B,Y,,saheli
YS-N24/59-5900574/2019,21,,,,,,,,,,,,,,,A,N,,cic
YS-N24/59-5900575/2019,25,,ADITA,,,YS-N24/61-5900575/2019,ADITA,35057,,,,,,,,B,Y,,saheli
YS-N24/59-5900576/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900577/2019,23,L,,,,,,,,,,,,,,A,N,,cic
YS-N24/59-5900578/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900579/2019,23,,ADFAS,,,,,,,,,,,,,A,Y,,cic
YS-N24/59-5500615/2019,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/59-5900010/2019,25,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/59-5700147/2019,35,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/59-5500288/2019,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/59-5700069/2019,35,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/59-5700169/2019,35,,ADITA,,,YS-N24/61-5700169/2019,ADITA,45052,,,,,,,,A,Y,,PROMITA
YS-N24/59-5900012/2019,25,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/59-5900013/2019,25,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/59-5700011/2019,35,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/59-5500129/2019,43,,,,,,,,,,,,,,,A,N,,cic
YS-N24/59-3300104/2019,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/59-5700113/2019,35,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/59-5500061/2019,43,,,,,,,,,,,,,,,A,N,,cic
YS-N24/59-5700180/2019,33,,ADFAS,,,,,,,,,,,,,A,Y,,cic
YS-N24/59-5500390/2019,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/59-5500143/2019,42,,,,,,,,,,,,,,,A,N,,cic
YS-N24/59-5500440/2019,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/59-5500443/2019,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/59-5500512/2019,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/59-5900017/2019,25,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/59-5500074/2019,43,,,,,,,,,,,,,,,A,N,,cic
YS-N24/59-5700182/2019,33,,ADFAS,,,YS-N24/61-5700182/2019,ADFAS,43051,,,,,,,,A,Y,,PROMITA
YS-N24/59-5700183/2019,33,,ADFAS,,,YS-N24/61-5700183/2019,ADFAS,43051,,,,,,,,A,Y,,PROMITA
YS-N24/59-5900022/2019,22,,ADDTP,,,,,,,,,,,,,A,Y,,cic
YS-N24/59-5900023/2019,25,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/59-5900024/2019,25,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/59-5500071/2019,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/59-5900025/2019,25,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/59-5500602/2019,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/59-5500242/2019,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/59-5500299/2019,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/59-5500241/2019,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/59-5900027/2019,25,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/59-5900029/2019,32,,ADDTP,,,,,,,,,,,,,A,Y,,cic
YS-N24/59-5500165/2019,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/59-5700157/2019,35,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/59-5900580/2019,25,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/59-5900581/2019,25,,ADITA,,,YS-N24/61-5900581/2019,ADITA,35057,,,,,,,,B,Y,,saheli
YS-N24/59-5900036/2019,23,,ADFAS,,,,,,,,,,,,,A,Y,,cic
YS-N24/59-5700089/2019,35,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/59-5700114/2019,33,,ADFAS,,,YS-N24/61-5700114/2019,ADFAS,43051,,,,,,,,A,Y,,saheli
YS-N24/59-5700138/2019,32,,ADDTP,,,,,,,,,,,,,A,Y,,cic
YS-N24/59-5500246/2019,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/59-5500542/2019,43,,,,,,,,,,,,,,,A,N,,cic
YS-N24/59-5900038/2019,25,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/59-5900039/2019,25,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/59-3900639/2019,43,,,,,,,,,,,,,,,A,N,,cic
YS-N24/59-5500141/2019,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/59-5900045/2019,23,,ADFAS,,,,,,,,,,,,,A,Y,,cic
YS-N24/59-5500150/2019,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/59-5500517/2019,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/59-5500008/2019,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/59-5900046/2019,25,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/59-5900047/2019,23,,ADFAS,,,,,,,,,,,,,A,Y,,cic
YS-N24/59-5900048/2019,25,,ADITA,,,YS-N24/61-5900048/2019,ADITA,35057,,,,,,,,A,Y,,PROMITA
YS-N24/59-5900049/2019,25,,ADITA,,,YS-N24/61-5900049/2019,ADITA,35057,,,,,,,,A,Y,,PROMITA
YS-N24/59-4800362/2019,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/59-5900050/2019,21,,,,,,,,,,,,,,,A,N,,cic
YS-N24/59-5900051/2019,21,,,,,,,,,,,,,,,A,N,,cic
YS-N24/59-5900052/2019,21,,,,,,,,,,,,,,,A,N,,cic
YS-N24/59-5900053/2019,21,,,,,,,,,,,,,,,A,N,,cic
YS-N24/59-5900054/2019,23,,ADFAS,,,,,,,,,,,,,A,Y,,cic
YS-N24/59-5900055/2019,25,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/59-5900057/2019,21,,,,,,,,,,,,,,,A,N,,cic
YS-N24/59-5900058/2019,21,,,,,,,,,,,,,,,A,N,,cic
YS-N24/59-5900059/2019,21,,,,,,,,,,,,,,,A,N,,cic
YS-N24/59-5900060/2019,21,,,,,,,,,,,,,,,A,N,,cic
YS-N24/59-5600200/2019,35,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/59-5900061/2019,25,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/59-5900062/2019,25,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/59-5500361/2019,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/59-5900063/2019,21,,,,,,,,,,,,,,,A,N,,cic
YS-N24/59-5900064/2019,21,,,,,,,,,,,,,,,A,N,,cic
YS-N24/59-5900065/2019,25,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/59-5900066/2019,25,,CFAS(LAT),,,YS-N24/62-6200085/2019,CFAS(LAT),23001,,,,,,,,A,Y,,saheli
YS-N24/59-5900067/2019,25,,ADITA,,,YS-N24/61-5900067/2019,ADITA,35051,,,,,,,,A,Y,,saheli
YS-N24/59-5900068/2019,35,,ADITA,,,YS-N24/61-5900068/2019,ADITA,45051,,,,,,,,A,Y,,saheli
YS-N24/59-4400182/2019,35,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/59-5900069/2019,25,,ADITA,,,YS-N24/61-5900069/2019,ADITA,35053,,,,,,,,A,Y,,PROMITA
YS-N24/59-5900071/2019,23,,ADFAS,,,,,,,,,,,,,A,Y,,cic
YS-N24/59-5900072/2019,25,,CDTP(LAT),,,YS-N24/62-6200084/2019,CDTP(LAT),22001,,,,,,,,A,Y,,PROMITA
YS-N24/59-5900075/2019,25,,ADITA,,,YS-N24/61-5900075/2019,ADITA,35053,,,,,,,,A,Y,,saheli
YS-N24/59-5900077/2019,25,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/59-4700570/2019,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/59-5900078/2019,25,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/59-5900081/2019,21,,,,,,,,,,,,,,,A,N,,cic
YS-N24/59-5500605/2019,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/59-5500210/2019,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/59-5900082/2019,25,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/59-5900083/2019,21,,,,,,,,,,,,,,,A,N,,cic
YS-N24/59-5900085/2019,21,,,,,,,,,,,,,,,A,N,,cic
YS-N24/59-5900088/2019,23,L,,,,,,,,,,,,,,A,N,,cic
YS-N24/59-5900089/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900090/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900092/2019,25,,ADITA,,,YS-N24/61-5900092/2019,ADITA,35052,,,,,,,,B,Y,,saheli
YS-N24/59-5900093/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900094/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900095/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900096/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900097/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900100/2019,25,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/59-5900101/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900102/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900103/2019,25,,ADITA,,,YS-N24/61-5900103/2019,ADITA,35051,,,,,,,,B,Y,,saheli
YS-N24/59-5900105/2019,25,,ADITA,,,YS-N24/61-5900105/2019,ADITA,35051,,,,,,,,B,Y,,saheli
YS-N24/59-5900106/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900107/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900108/2019,25,,ADITA,,,YS-N24/61-5900108/2019,ADITA,35057,,,,,,,,B,Y,,PROMITA
YS-N24/59-5900109/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900110/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900112/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900113/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900114/2019,25,,ADITA,,,YS-N24/61-5900114/2019,ADITA,35052,,,,,,,,B,Y,,saheli
YS-N24/59-5900115/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900116/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900117/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900118/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900119/2019,25,,ADITA,,,YS-N24/61-5900119/2019,ADITA,35055,,,,,,,,B,Y,,saheli
YS-N24/59-5900121/2019,25,,ADITA,,,YS-N24/61-5900121/2019,ADITA,35057,,,,,,,,B,Y,,saheli
YS-N24/59-5900122/2019,25,,ADITA,,,YS-N24/61-5900122/2019,ADITA,35054,,,,,,,,B,Y,,saheli
YS-N24/59-5900123/2019,25,,ADITA,,,YS-N24/61-5900123/2019,ADITA,35053,,,,,,,,B,Y,,PROMITA
YS-N24/59-5900124/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900125/2019,25,,ADITA,,,YS-N24/61-5900125/2019,ADITA,35053,,,,,,,,B,Y,,PROMITA
YS-N24/59-5900126/2019,25,,ADITA,,,YS-N24/61-5900126/2019,ADITA,35054,,,,,,,,B,Y,,saheli
YS-N24/59-5900128/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900130/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900131/2019,25,,ADITA,,,YS-N24/61-5900131/2019,ADITA,35055,,,,,,,,B,Y,,saheli
YS-N24/59-5900132/2019,25,,ADITA,,,YS-N24/61-5900132/2019,ADITA,35055,,,,,,,,B,Y,,saheli
YS-N24/59-5900133/2019,25,,ADITA,,,YS-N24/61-5900133/2019,ADITA,35057,,,,,,,,B,Y,,PROMITA
YS-N24/59-5900134/2019,25,,ADITA,,,YS-N24/62-5900134/2019,ADITA,35005,,,,,,,,B,Y,,saheli
YS-N24/59-5900135/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900138/2019,25,,ADITA,,,YS-N24/61-5900138/2019,ADITA,35057,,,,,,,,B,Y,,saheli
YS-N24/59-5900139/2019,25,,ADITA,,,YS-N24/61-5900139/2019,ADITA,35057,,,,,,,,B,Y,,saheli
YS-N24/59-5900141/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900143/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900144/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900145/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900146/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900147/2019,25,,ADITA,,,YS-N24/61-5900147/2019,ADITA,35055,,,,,,,,B,Y,,saheli
YS-N24/59-5900148/2019,25,,ADITA,,,YS-N24/61-5900148/2019,ADITA,35054,,,,,,,,B,Y,,saheli
YS-N24/59-5900149/2019,25,,ADITA,,,YS-N24/61-5900149/2019,ADITA,35053,,,,,,,,B,Y,,saheli
YS-N24/59-5900150/2019,23,L,,,,,,,,,,,,,,A,N,,cic
YS-N24/59-5900151/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900152/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900153/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900154/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900155/2019,25,,ADITA,,,YS-N24/61-5900155/2019,ADITA,35057,,,,,,,,B,Y,,PROMITA
YS-N24/59-5900157/2019,25,,ADITA,,,YS-N24/61-5900157/2019,ADITA,35055,,,,,,,,B,Y,,saheli
YS-N24/59-5900158/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900159/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900160/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900161/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900162/2019,25,,ADITA,,,YS-N24/61-5900162/2019,ADITA,35053,,,,,,,,B,Y,,PROMITA
YS-N24/59-5900163/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900164/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900165/2019,25,,ADITA,,,YS-N24/61-5900165/2019,ADITA,35057,,,,,,,,B,Y,,saheli
YS-N24/59-5900166/2019,25,,ADITA,,,YS-N24/61-5900166/2019,ADITA,35057,,,,,,,,B,Y,,saheli
YS-N24/59-5900167/2019,25,,ADITA,,,YS-N24/61-5900167/2019,ADITA,35056,,,,,,,,B,Y,,PROMITA
YS-N24/59-5900169/2019,25,,ADITA,,,YS-N24/61-5900169/2019,ADITA,35057,,,,,,,,B,Y,,PROMITA
YS-N24/59-5900170/2019,25,,ADITA,,,YS-N24/61-5900170/2019,ADITA,35055,,,,,,,,B,Y,,saheli
YS-N24/59-5900171/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900172/2019,25,,ADITA,,,YS-N24/61-5900172/2019,ADITA,35057,,,,,,,,B,Y,,PROMITA
YS-N24/59-5900173/2019,25,,CFAS(LAT),,,YS-N24/73-7300412/2023,CFAS(LAT),23052,,,,,,,,B,Y,,cic
YS-N24/59-5900174/2019,25,,ADITA,,,YS-N24/61-5900174/2019,ADITA,35054,,,,,,,,B,Y,,saheli
YS-N24/59-5900175/2019,25,,ADITA,,,YS-N24/61-5900175/2019,ADITA,35057,,,,,,,,B,Y,,PROMITA
YS-N24/59-5900176/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900177/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900178/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900179/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900180/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900181/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900182/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900183/2019,25,,ADITA,,,YS-N24/61-5900183/2019,ADITA,35056,,,,,,,,B,Y,,PROMITA
YS-N24/59-5900184/2019,25,,ADITA,,,YS-N24/61-5900184/2019,ADITA,35057,,,,,,,,B,Y,,PROMITA
YS-N24/59-5900185/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900186/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900187/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900188/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900189/2019,25,,ADITA,,,YS-N24/61-5900189/2019,ADITA,35055,,,,,,,,B,Y,,saheli
YS-N24/59-5900190/2019,25,,ADITA,,,YS-N24/61-5900190/2019,ADITA,35056,,,,,,,,B,Y,,PROMITA
YS-N24/59-5900191/2019,25,,ADITA,,,YS-N24/61-5900191/2019,ADITA,35053,,,,,,,,B,Y,,PROMITA
YS-N24/59-5900192/2019,25,,ADITA,,,YS-N24/61-5900192/2019,ADITA,35053,,,,,,,,B,Y,,saheli
YS-N24/59-5900193/2019,25,,ADITA,,,YS-N24/61-5900193/2019,ADITA,35052,,,,,,,,B,Y,,saheli
YS-N24/59-5900194/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900195/2019,25,,ADITA,,,YS-N24/61-5900195/2019,ADITA,35057,,,,,,,,B,Y,,PROMITA
YS-N24/59-5900196/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900197/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900198/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900199/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900201/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900202/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900203/2019,25,,ADITA,,,YS-N24/61-5900203/2019,ADITA,35053,,,,,,,,B,Y,,PROMITA
YS-N24/59-5900204/2019,25,,ADITA,,,YS-N24/61-5900204/2019,ADITA,35054,,,,,,,,B,Y,,PROMITA
YS-N24/59-5900205/2019,25,,ADITA,,,YS-N24/61-5900205/2019,ADITA,35055,,,,,,,,B,Y,,saheli
YS-N24/59-5900206/2019,25,,CFAS(LAT),,,YS-N24/71-7100126/2022,CFAS(LAT),23051,,,,,,,,B,Y,,saheli
YS-N24/59-5900207/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900208/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900209/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900210/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900211/2019,25,,ADITA,,,YS-N24/61-5900211/2019,ADITA,35053,,,,,,,,B,Y,,PROMITA
YS-N24/59-5900212/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900213/2019,25,,ADITA,,,YS-N24/69-5900213/2022,ADITA,35054,,,,,,,,B,Y,,saikat dey
YS-N24/59-5900214/2019,25,,ADITA,,,YS-N24/61-5900214/2019,ADITA,35056,,,,,,,,B,Y,,PROMITA
YS-N24/59-5900215/2019,25,,ADITA,,,YS-N24/74-5900215/2023,ADITA,35003,,,,,,,,B,Y,,cic
YS-N24/59-5900216/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900217/2019,25,,ADITA,,,YS-N24/61-5900217/2019,ADITA,35057,,,,,,,,B,Y,,PROMITA
YS-N24/59-5900218/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900219/2019,25,,ADITA,,,YS-N24/61-5900219/2019,ADITA,35057,,,,,,,,B,Y,,PROMITA
YS-N24/59-5900220/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900221/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900222/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900223/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900224/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900225/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900226/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900227/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900228/2019,25,,ADITA,,,YS-N24/61-5900228/2019,ADITA,35055,,,,,,,,B,Y,,saheli
YS-N24/59-5900229/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900230/2019,25,,ADITA,,,YS-N24/61-5900230/2019,ADITA,35057,,,,,,,,B,Y,,PROMITA
YS-N24/59-5900231/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900232/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900233/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900234/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900235/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900236/2019,25,,ADITA,,,YS-N24/61-5900236/2019,ADITA,35055,,,,,,,,B,Y,,PROMITA
YS-N24/59-5900237/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900238/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900239/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900240/2019,25,,ADITA,,,YS-N24/61-5900240/2019,ADITA,35055,,,,,,,,B,Y,,saheli
YS-N24/59-5900241/2019,25,,ADITA,,,YS-N24/61-5900241/2019,ADITA,35055,,,,,,,,B,Y,,saheli
YS-N24/59-5900242/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900243/2019,25,,ADITA,,,YS-N24/61-5900243/2019,ADITA,35055,,,,,,,,B,Y,,saheli
YS-N24/59-5900244/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900245/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900246/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900247/2019,25,,ADITA,,,YS-N24/61-5900247/2019,ADITA,35054,,,,,,,,B,Y,,PROMITA
YS-N24/59-5900248/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900249/2019,25,,ADITA,,,YS-N24/61-5900249/2019,ADITA,35056,,,,,,,,B,Y,,PROMITA
YS-N24/59-5900250/2019,25,,ADITA,,,YS-N24/61-5900250/2019,ADITA,35053,,,,,,,,B,Y,,saheli
YS-N24/59-5900251/2019,25,,ADITA,,,YS-N24/61-5900251/2019,ADITA,35053,,,,,,,,B,Y,,PROMITA
YS-N24/59-5900252/2019,25,,ADITA,,,YS-N24/61-5900252/2019,ADITA,35055,,,,,,,,B,Y,,saheli
YS-N24/59-5900253/2019,25,,ADITA,,,YS-N24/61-5900253/2019,ADITA,35053,,,,,,,,B,Y,,PROMITA
YS-N24/59-5900254/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900255/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
YS-N24/59-5900256/2019,25,,ADITA,,,,,,,,,,,,,B,Y,,cic
